0.4899206,0,1.041727,-0.2264949,5.913772,-0.2325084,8.013021,-3.042991,f,9,21
1.014319,0,0.6731417,0.2220341,-0.5209085,-0.739093,11.96579,-4.150398,f,9,21
1.51519,0,1.034442,0.7012329,-0.8929712,-1.242045,14.73349,-4.058296,f,9,21
2.01681,0,0.5640019,-0.1582353,-0.2180095,-1.724207,14.24168,-3.815499,f,9,21
2.51937,0,0.7563837,-0.08180745,-0.5602842,-2.232632,14.01474,-3.605936,f,9,21
3.01949,0,0.7581718,0.1424554,-0.6675727,-2.609611,11.34578,-3.329551,f,9,21
3.521929,0,0.4911427,-0.025332,-0.202656,-2.876075,7.066089,-3.093411,f,9,21
4.033041,0,0.3778938,-0.008344659,-0.05483633,-3.017129,2.698668,-2.97154,f,9,21
4.54706,0,-0.07748611,0.261814,0.5602842,-3.026123,-1.605503,-2.951649,f,9,21
5.052032,0,-0.03337863,0.025332,0.03099445,-2.925986,-6.067957,-3.060014,f,9,21
5.560824,0,-0.4577641,-0.00216067,0.5435949,-2.691156,-10.43044,-3.276799,f,9,21
6.073226,0,-0.7081038,-0.08508571,0.6771094,-2.327291,-13.3403,-3.52888,f,9,21
6.574409,0,-0.798703,-0.05900865,0.672341,-1.857881,-15.53596,-3.784003,f,9,21
7.074477,0,-0.8392401,0.02354386,0.1573564,-1.367046,-14.80073,-4.020496,f,9,21
7.574606,0,-1.435281,0.008046634,-0.5102162,-0.8359635,-12.1685,-4.105064,f,9,21
8.087557,0,-1.863076,0.1825955,0.01873972,-0.3998164,-11.25832,-4.225839,f,9,21
8.601868,0,-1.06804,6.519597,-1.592423,-0.01456225,-5.944746,7.754161,f,9,21
9.120417,0,-0.512143,0.09958269,-0.1337291,-0.459915,-6.434195,7.916758,f,9,21
9.628695,0,-0.5807047,-0.05843757,-0.2386334,-0.9287338,-8.037816,7.906497,f,9,21
10.12895,0,-0.9256908,-0.1642314,0.02851489,-1.496438,-8.22463,7.847235,f,9,21
10.64312,0,-0.6939239,0.1742774,-0.3815058,-2.107714,-8.963513,7.701196,f,9,21
11.14328,0,-0.5563563,-0.07813767,-0.1051904,-2.628717,-8.384051,7.415883,f,9,21
11.64779,0,-0.3280583,0.002618137,-0.2199533,-3.097232,-5.773047,7.24222,f,9,21
